Level	Rule Name	Subject	Property	Value
ERROR	multiple_definitions	Meckel's cartilage decreased size, abnormal	IAO:0000115	Abnormal(ly) decreased size (of) Meckel's cartilage.
ERROR	multiple_definitions	Meckel's cartilage decreased size, abnormal	IAO:0000115	An abnormal reduction in the size of the Meckel's cartilage.
ERROR	multiple_definitions	Meckel's cartilage fused with ceratohyal cartilage, abnormal	IAO:0000115	Abnormal(ly) fused with (of) Meckel's cartilage (ceratohyal cartilage).
ERROR	multiple_definitions	Meckel's cartilage fused with ceratohyal cartilage, abnormal	IAO:0000115	Any abnormal fusion of the Meckel's cartilage and the ceratohyal cartilage.
ERROR	multiple_definitions	fin bud aplastic, abnormal	IAO:0000115	Abnormal(ly) aplastic (of) fin bud.
ERROR	multiple_definitions	fin bud aplastic, abnormal	IAO:0000115	Congenital absence of the fin bud.
ERROR	multiple_definitions	palatoquadrate cartilage decreased size, abnormal	IAO:0000115	Abnormal(ly) decreased size (of) palatoquadrate cartilage.
ERROR	multiple_definitions	palatoquadrate cartilage decreased size, abnormal	IAO:0000115	An abnormal reduction in the size of the palatoquadrate cartilage.
ERROR	multiple_definitions	palatoquadrate cartilage fused with hyosymplectic cartilage, abnormal	IAO:0000115	Abnormal(ly) fused with (of) palatoquadrate cartilage (hyosymplectic cartilage).
ERROR	multiple_definitions	palatoquadrate cartilage fused with hyosymplectic cartilage, abnormal	IAO:0000115	Any abnormal fusion of the palatoquadrate cartilage and the hyosymplectic cartilage.
ERROR	multiple_definitions	ceratohyal cartilage decreased size, abnormal	IAO:0000115	Abnormal(ly) decreased size (of) ceratohyal cartilage.
ERROR	multiple_definitions	ceratohyal cartilage decreased size, abnormal	IAO:0000115	An abnormal reduction in the size of the ceratohyal cartilage.
ERROR	multiple_definitions	hyosymplectic cartilage decreased size, abnormal	IAO:0000115	Abnormal(ly) decreased size (of) hyosymplectic cartilage.
ERROR	multiple_definitions	hyosymplectic cartilage decreased size, abnormal	IAO:0000115	An abnormal reduction in the size of the hyosymplectic cartilage.
ERROR	multiple_definitions	ceratobranchial cartilage absent, abnormal	IAO:0000115	Abnormal(ly) absent (of) ceratobranchial cartilage.
ERROR	multiple_definitions	ceratobranchial cartilage absent, abnormal	IAO:0000115	Absence of ceratobranchial cartilage.
ERROR	multiple_definitions	RoL2 increased amount, abnormal	IAO:0000115	Abnormal(ly) increased amount (of) RoL2.
ERROR	multiple_definitions	RoL2 increased amount, abnormal	IAO:0000115	The presence of an increased number of RoL2.
ERROR	multiple_definitions	Mauthner neuron absent, abnormal	IAO:0000115	Abnormal(ly) absent (of) Mauthner neuron.
ERROR	multiple_definitions	Mauthner neuron absent, abnormal	IAO:0000115	Absence of Mauthner neuron.
ERROR	multiple_definitions	neuromast primordium migration delayed, abnormal	IAO:0000115	Abnormal(ly) delayed (of) neuromast primordium migration.
ERROR	multiple_definitions	neuromast primordium migration delayed, abnormal	IAO:0000115	Delayed neuromast primordium migration.
ERROR	multiple_definitions	olfactory placode disorganized, abnormal	IAO:0000115	Abnormal(ly) disorganized (of) olfactory placode.
ERROR	multiple_definitions	olfactory placode disorganized, abnormal	IAO:0000115	Disorganization of olfactory placode.
ERROR	multiple_definitions	posterior lateral line nerve decreased length, abnormal	IAO:0000115	Abnormal(ly) decreased length (of) posterior lateral line nerve.
ERROR	multiple_definitions	posterior lateral line nerve decreased length, abnormal	IAO:0000115	Decreased length or shortening of the posterior lateral line nerve.
ERROR	multiple_definitions	glomerular layer aplastic, abnormal	IAO:0000115	Abnormal(ly) aplastic (of) glomerular layer.
ERROR	multiple_definitions	glomerular layer aplastic, abnormal	IAO:0000115	Congenital absence of the glomerular layer.
ERROR	multiple_definitions	olfactory bulb disorganized, abnormal	IAO:0000115	Abnormal(ly) disorganized (of) olfactory bulb.
ERROR	multiple_definitions	olfactory bulb disorganized, abnormal	IAO:0000115	Disorganization of olfactory bulb.
ERROR	multiple_definitions	GABAergic neuron olfactory bulb decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) olfactory bulb of GABAergic neuron.
ERROR	multiple_definitions	GABAergic neuron olfactory bulb decreased amount, abnormal	IAO:0000115	The presence of a reduced number of GABAergic neuron in the olfactory bulb.
ERROR	multiple_definitions	dopaminergic neuron olfactory bulb decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) olfactory bulb of dopaminergic neuron.
ERROR	multiple_definitions	dopaminergic neuron olfactory bulb decreased amount, abnormal	IAO:0000115	The presence of a reduced number of dopaminergic neuron in the olfactory bulb.
ERROR	multiple_definitions	olfactory epithelium disorganized, abnormal	IAO:0000115	Abnormal(ly) disorganized (of) olfactory epithelium.
ERROR	multiple_definitions	olfactory epithelium disorganized, abnormal	IAO:0000115	Disorganization of olfactory epithelium.
ERROR	multiple_definitions	olfactory epithelium split, abnormal	IAO:0000115	Abnormal(ly) split (of) olfactory epithelium.
ERROR	multiple_definitions	olfactory epithelium split, abnormal	IAO:0000115	Any structural anomaly that causes olfactory epithelium to be split shaped.
ERROR	multiple_definitions	posterior lateral line neuromast malformed, abnormal	IAO:0000115	A malformed posterior lateral line neuromast.
ERROR	multiple_definitions	posterior lateral line neuromast malformed, abnormal	IAO:0000115	Abnormal(ly) malformed (of) posterior lateral line neuromast.
ERROR	multiple_definitions	posterior lateral line neuromast malformed, abnormal	IAO:0000115	An abnormally formed/malformed posterior lateral line neuromast.
ERROR	multiple_definitions	posterior lateral line neuromast decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) posterior lateral line neuromast.
ERROR	multiple_definitions	posterior lateral line neuromast decreased amount, abnormal	IAO:0000115	The presence of a reduced number of posterior lateral line neuromast.
ERROR	multiple_definitions	posterior lateral line primordium circular, abnormal	IAO:0000115	Abnormal(ly) circular (of) posterior lateral line primordium.
ERROR	multiple_definitions	posterior lateral line primordium circular, abnormal	IAO:0000115	Any structural anomaly that causes posterior lateral line primordium to be circular shaped.
ERROR	multiple_definitions	posterior lateral line primordium crescent-shaped, abnormal	IAO:0000115	Abnormal(ly) crescent-shaped (of) posterior lateral line primordium.
ERROR	multiple_definitions	posterior lateral line primordium crescent-shaped, abnormal	IAO:0000115	Any structural anomaly that causes posterior lateral line primordium to be crescent-shaped shaped.
ERROR	multiple_definitions	anterior lateral line neuromast decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) anterior lateral line neuromast.
ERROR	multiple_definitions	anterior lateral line neuromast decreased amount, abnormal	IAO:0000115	The presence of a reduced number of anterior lateral line neuromast.
ERROR	multiple_definitions	olfactory receptor cell spatial pattern, abnormal	IAO:0000115	Abnormal spatial pattern of olfactory receptor cell.
ERROR	multiple_definitions	olfactory receptor cell spatial pattern, abnormal	IAO:0000115	Abnormal(ly) spatial pattern (of) olfactory receptor cell.
ERROR	multiple_definitions	neuromast hair cell decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) neuromast hair cell.
ERROR	multiple_definitions	neuromast hair cell decreased amount, abnormal	IAO:0000115	The presence of a reduced number of neuromast hair cell.
ERROR	multiple_definitions	uroporphyrinogen decarboxylase activity decreased rate, abnormal	IAO:0000115	Abnormal(ly) decreased rate (of) uroporphyrinogen decarboxylase activity.
ERROR	multiple_definitions	uroporphyrinogen decarboxylase activity decreased rate, abnormal	IAO:0000115	Abnormally reduced functionality of uroporphyrinogen decarboxylase activity.
ERROR	multiple_definitions	blood quality, abnormal	IAO:0000115	Abnormal(ly) quality (of) blood.
ERROR	multiple_definitions	blood quality, abnormal	IAO:0000115	Abnormality of blood.
ERROR	multiple_definitions	endoderm formation process quality, abnormal	IAO:0000115	Abnormal endoderm formation.
ERROR	multiple_definitions	endoderm formation process quality, abnormal	IAO:0000115	Abnormal(ly) process quality (of) endoderm formation.
ERROR	multiple_definitions	neural plate anterior/posterior regionalization arrested, abnormal	IAO:0000115	Abnormal(ly) arrested (of) neural plate anterior/posterior regionalization.
ERROR	multiple_definitions	neural plate anterior/posterior regionalization arrested, abnormal	IAO:0000115	Arrested neural plate anterior/posterior regionalization.
ERROR	multiple_definitions	brain morphology, abnormal	IAO:0000115	Abnormal(ly) morphology (of) brain.
ERROR	multiple_definitions	brain morphology, abnormal	IAO:0000115	Any unspecified morphological anomaly of the brain, such as, for example, abnormal shape or colour.
ERROR	multiple_definitions	endodermal cell endoderm decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) endoderm of endodermal cell.
ERROR	multiple_definitions	endodermal cell endoderm decreased amount, abnormal	IAO:0000115	The presence of a reduced number of endodermal cell in the endoderm.
ERROR	multiple_definitions	yolk increased size, abnormal	IAO:0000115	Abnormal(ly) increased size (of) yolk.
ERROR	multiple_definitions	yolk increased size, abnormal	IAO:0000115	An increase in the size of the yolk.
ERROR	multiple_definitions	extension decreased length, abnormal	IAO:0000115	Abnormal(ly) decreased length (of) extension.
ERROR	multiple_definitions	extension decreased length, abnormal	IAO:0000115	Decreased length or shortening of the extension.
ERROR	multiple_definitions	extension increased thickness, abnormal	IAO:0000115	Abnormal(ly) increased thickness (of) extension.
ERROR	multiple_definitions	extension increased thickness, abnormal	IAO:0000115	An increase in the thickness of the extension.
ERROR	multiple_definitions	fourth ventricle collapsed, abnormal	IAO:0000115	A structural failure that affects fourth ventricle so that it becomes flat or caved in.
ERROR	multiple_definitions	fourth ventricle collapsed, abnormal	IAO:0000115	Abnormal(ly) collapsed (of) fourth ventricle.
ERROR	multiple_definitions	gut aplastic, abnormal	IAO:0000115	Abnormal(ly) aplastic (of) gut.
ERROR	multiple_definitions	gut aplastic, abnormal	IAO:0000115	Congenital absence of the gut.
ERROR	multiple_definitions	heart morphology, abnormal	IAO:0000115	Abnormal(ly) morphology (of) heart.
ERROR	multiple_definitions	heart morphology, abnormal	IAO:0000115	Any unspecified morphological anomaly of the heart, such as, for example, abnormal shape or colour.
ERROR	multiple_definitions	heart cleft, abnormal	IAO:0000115	Abnormal(ly) cleft (of) heart.
ERROR	multiple_definitions	heart cleft, abnormal	IAO:0000115	Any structural anomaly that causes heart to be cleft shaped.
ERROR	multiple_definitions	heart duplicated, abnormal	IAO:0000115	Abnormal(ly) duplicated (of) heart.
ERROR	multiple_definitions	heart duplicated, abnormal	IAO:0000115	Any abnormal duplication of the heart.
ERROR	multiple_definitions	notochord aplastic, abnormal	IAO:0000115	Abnormal(ly) aplastic (of) notochord.
ERROR	multiple_definitions	notochord aplastic, abnormal	IAO:0000115	Congenital absence of the notochord.
ERROR	multiple_definitions	somite fused with somite, abnormal	IAO:0000115	Abnormal(ly) fused with (of) somite (somite).
ERROR	multiple_definitions	somite fused with somite, abnormal	IAO:0000115	Any abnormal fusion of the somite and the somite.
ERROR	multiple_definitions	tectal ventricle collapsed, abnormal	IAO:0000115	A structural failure that affects tectal ventricle so that it becomes flat or caved in.
ERROR	multiple_definitions	tectal ventricle collapsed, abnormal	IAO:0000115	Abnormal(ly) collapsed (of) tectal ventricle.
ERROR	multiple_definitions	heart tube duplicated, abnormal	IAO:0000115	Abnormal(ly) duplicated (of) heart tube.
ERROR	multiple_definitions	heart tube duplicated, abnormal	IAO:0000115	Any abnormal duplication of the heart tube.
